1,NR0000159,G04,PNA448043,DNA786616,40,,,,,,,,,,
1,NR0000159,H04,PNA448044,DNA786617,40,,,,,,,,,,
1,NR0000159,A05,PNA448045,DNA786618,40,,,,,,,,,,
1,NR0000159,B05,PNA448046,DNA786619,40,,,,,,,,,,
1,NR0000159,C05,PNA448047,DNA786620,40,,,,,,,,,,
1,NR0000159,D05,PNA448048,DNA786621,40,,,,,,,,,,
1,NR0000159,E05,PNA448049,DNA786622,40,,,,,,,,,,
1,NR0000159,F05,PNA448050,DNA786623,40,,,,,,,,,,
1,NR0000159,G05,PNA448051,DNA786624,40,,,,,,,,,,
1,NR0000159,H05,PNA448052,DNA786625,40,,,,,,,,,,
1,NR0000159,A06,PNA448053,DNA786626,40,,,,,,,,,,
1,NR0000159,B06,PNA448054,DNA786627,40,,,,,,,,,,
1,NR0000159,C06,PNA448016,DNA786589,40,,,,,,,,,,
1,NR0000159,D06,PNA448055,DNA786628,40,,,,,,,,,,
1,NR0000159,E06,PNA448056,DNA786629,40,,,,,,,,,,
1,NR0000159,F06,PNA448057,DNA786630,40,,,,,,,,,,
1,NR0000159,G06,PNA448058,DNA786631,40,,,,,,,,,,
1,NR0000159,H06,PNA448059,DNA786632,40,,,,,,,,,,
1,NR0000159,A07,PNA448060,DNA786633,40,,,,,,,,,,
1,NR0000159,B07,PNA448061,DNA786634,40,,,,,,,,,,
1,NR0000159,C07,PNA448062,DNA786635,40,,,,,,,,,,
1,NR0000159,D07,PNA448063,DNA786636,40,,,,,,,,,,
1,NR0000159,E07,PNA448064,DNA786637,40,,,,,,,,,,
1,NR0000159,F07,PNA448065,DNA786638,40,,,,,,,,,,
1,NR0000159,G07,PNA448066,DNA786639,40,,,,,,,,,,
1,NR0000159,H07,PNA448067,DNA786640,40,,,,,,,,,,
1,NR0000159,A08,PNA448068,DNA786641,40,,,,,,,,,,
1,NR0000159,B08,PNA448069,DNA786642,40,,,,,,,,,,
1,NR0000159,C08,PNA448070,DNA786643,40,,,,,,,,,,
1,NR0000159,D08,PNA448015,DNA786588,40,,,,,,,,,,
1,NR0000159,E08,PNA448071,DNA786644,40,,,,,,,,,,
1,NR0000159,F08,PNA448715,DNA791152,40,,,,,,,,,,
1,NR0000159,G08,PNA448072,DNA786645,40,,,,,,,,,,
1,NR0000159,H08,PNA448073,DNA786646,40,,,,,,,,,,
1,NR0000159,A09,PNA448014,DNA786587,40,,,,,,,,,,
1,NR0000159,B09,PNA448074,DNA786647,40,,,,,,,,,,
1,NR0000159,C09,PNA448075,DNA786648,40,,,,,,,,,,
1,NR0000159,D09,PNA448076,DNA786649,40,,,,,,,,,,
1,NR0000159,E09,PNA448077,DNA786650,40,,,,,,,,,,
1,NR0000159,F09,PNA448078,DNA786651,40,,,,,,,,,,
1,NR0000159,G09,PNA448079,DNA786652,40,,,,,,,,,,
1,NR0000159,H09,PNA448080,DNA786653,40,,,,,,,,,,
1,NR0000159,A10,PNA448081,DNA786654,40,,,,,,,,,,
1,NR0000159,B10,PNA448082,DNA786655,40,,,,,,,,,,
1,NR0000159,C10,PNA448083,DNA786656,40,,,,,,,,,,
1,NR0000159,D10,PNA448084,DNA786657,40,,,,,,,,,,
1,NR0000159,E10,PNA448085,DNA786658,40,,,,,,,,,,
1,NR0000159,F10,PNA448086,DNA786659,40,,,,,,,,,,
1,NR0000159,G10,PNA448087,DNA786660,40,,,,,,,,,,
1,NR0000159,H10,PNA448088,DNA786661,40,,,,,,,,,,
1,NR0000159,A11,PNA448089,DNA786662,40,,,,,,,,,,
1,NR0000159,B11,PNA448090,DNA786663,40,,,,,,,,,,
1,NR0000159,C11,PNA448091,DNA786664,40,,,,,,,,,,
1,NR0000159,D11,PNA448092,DNA786665,40,,,,,,,,,,
1,NR0000159,E11,PNA448093,DNA786666,40,,,,,,,,,,
1,NR0000159,F11,PNA448094,DNA786667,40,,,,,,,,,,
1,NR0000159,G11,PNA448095,DNA786668,40,,,,,,,,,,
1,NR0000159,H11,PNA448096,DNA786669,40,,,,,,,,,,
1,NR0000159,A12,PNA448097,DNA786670,40,,,,,,,,,,
1,NR0000159,B12,PNA448098,DNA787791,40,,,,,,,,,,
1,NR0000159,C12,PNA448020,DNA786593,40,,,,,,,,,,
1,NR0000159,D12,PNA448099,DNA786672,40,,,,,,,,,,
1,NR0000159,E12,PNA448019,DNA786592,40,,,,,,,,,,
1,NR0000159,F12,PNA448100,DNA786673,40,,,,,,,,,,
1,NR0000159,G12,PNA448018,DNA786591,40,,,,,,,,,,
1,NR0000159,H12,PNA448017,DNA786590,40,,,,,,,,,,
1,NR0000170,A02,PNA449100,DNA789637,40,,,,,,,,,,
1,NR0000170,B02,PNA449095,DNA789632,40,,,,,,,,,,
1,NR0000170,C02,PNA449101,DNA789638,40,,,,,,,,,,
1,NR0000170,D02,PNA449099,DNA789636,40,,,,,,,,,,
1,NR0000170,E02,PNA449102,DNA789639,40,,,,,,,,,,
1,NR0000170,F02,PNA449103,DNA789640,40,,,,,,,,,,
1,NR0000170,G02,PNA449104,DNA789641,40,,,,,,,,,,
1,NR0000170,H02,PNA449105,DNA789642,40,,,,,,,,,,
1,NR0000170,A03,PNA449106,DNA789643,40,,,,,,,,,,
1,NR0000170,B03,PNA449107,DNA789644,40,,,,,,,,,,
1,NR0000170,C03,PNA449108,DNA789645,40,,,,,,,,,,
1,NR0000170,D03,PNA449109,DNA789646,40,,,,,,,,,,
1,NR0000170,E03,PNA449110,DNA789647,40,,,,,,,,,,
1,NR0000170,F03,PNA449096,DNA789633,40,,,,,,,,,,
1,NR0000170,G03,PNA449111,DNA789648,40,,,,,,,,,,
1,NR0000170,H03,PNA449112,DNA789649,40,,,,,,,,,,
1,NR0000170,A04,PNA449113,DNA789650,40,,,,,,,,,,
1,NR0000170,B04,PNA449114,DNA789651,40,,,,,,,,,,
1,NR0000170,C04,PNA449115,DNA789652,40,,,,,,,,,,
1,NR0000170,D04,PNA449116,DNA789653,40,,,,,,,,,,
1,NR0000170,E04,PNA449117,DNA789654,40,,,,,,,,,,
1,NR0000170,F04,PNA449118,DNA789655,40,,,,,,,,,,
